STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAL,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
NM,4,"224,980","101,300","64,320","55,770","99,650","466,910","178,130","10,870","3,200",480,"7,200",650,790,"47,210","48,740","8,070,805","224,980","8,157,666","192,640","6,494,798","42,020","36,647","19,630","56,132","17,870","36,778","16,500","8,685","24,530","199,760","17,310","46,206","13,920","131,755","43,100","848,683","2,660","9,290","49,747","36,300","228,824","5,360","29,296","46,590","86,861","6,900","1,654",330,"2,701","3,700","14,972","3,510","13,253","19,900","19,021","1,820","2,948",200,315,"35,880","553,122","26,160","35,974","8,270","8,462","27,780","51,235","35,570","100,441","24,720","155,258","23,760","57,495","214,780","3,975,893","213,540","483,019",40,98,"5,850","3,843","98,730","81,922","4,330",353,"7,710","3,755","17,320","13,535","32,080","5,929","62,110","56,337","3,060","1,624","17,650","40,028","6,880","17,204","8,300","20,576","15,280","6,135","219,880","925,446","62,790","136,342","52,490","117,001","49,230","73,539","11,380","8,289","2,200","1,759","168,760","401,098","179,840","452,124",30,34,10,90,"34,860","48,987","186,840","517,017"
NM,5,"114,720","41,520","55,650","15,710","55,070","255,490","85,170","3,230",410,320,"2,500",0,90,"16,630","35,120","7,046,019","114,720","7,125,636","95,200","5,198,344","36,910","38,602","18,820","72,225","17,280","48,766","20,050","12,352","16,150","146,100","16,570","67,758","12,500","161,252","33,250","931,782","1,970","4,200","21,076","27,040","385,144","5,400","48,777","31,800","79,617","4,720","1,208",330,"3,808","2,870","14,509","3,000","13,104","13,490","14,291","1,920","2,884",290,"1,143","39,280","688,330","34,050","77,212","4,310","6,726","32,800","66,986","39,140","155,852","29,550","201,235","28,410","85,960","114,150","4,549,234","113,750","633,923",200,478,"1,890","2,606","48,770","70,974","5,300",558,"4,920","2,459","9,730","9,718","6,650","1,071","33,570","53,372","3,100","2,828","11,180","30,590","1,190","2,876","2,260","5,597","4,830","3,269","112,810","778,067",610,248,480,185,"5,720","7,900","6,640","5,115",310,280,"107,700","562,949","109,400","602,363",30,60,30,50,"29,120","62,574","82,890","229,349"
NM,6,"70,740","16,700","47,910","5,420","35,300","173,570","54,930","1,100",60,160,880,0,30,"7,650","24,080","6,121,723","70,740","6,184,713","59,030","4,360,003","29,810","35,606","16,530","74,597","15,340","52,442","16,640","11,800","11,690","120,626","14,850","81,132","10,410","178,211","24,390","847,935","1,560","2,180","10,942","18,590","354,491","4,890","63,730","20,990","62,990","3,850","1,091",360,"4,316","2,290","12,818","2,170","10,820","7,800","8,457",710,975,270,875,"32,860","652,670","30,150","96,611","2,110","4,318","29,110","66,536","32,810","172,271","26,270","199,327","25,790","94,258","70,560","4,333,952","70,380","641,733",380,704,590,"1,076","31,090","51,641","5,110",740,"4,040","2,218","7,010","7,137",0,0,"21,330","37,365","2,490","3,167","8,160","25,075",130,260,630,"1,422","1,630","1,610","69,930","730,514",0,0,0,0,610,981,"4,620","3,643",20,31,"69,630","590,092","69,880","622,252",30,34,0,0,"20,350","56,097","47,960","154,566"
NM,7,"89,820","12,490","73,420","3,370","47,000","234,550","71,320",640,30,140,460,0,0,"5,560","32,890","11,985,434","89,820","12,124,218","76,310","8,223,814","50,280","81,303","32,030","207,918","30,130","153,685","29,560","26,921","17,780","299,791","29,430","283,886","16,590","438,368","34,600","1,566,400","2,280","2,120","10,919","23,250","524,935","11,250","285,613","31,890","138,784","5,360","1,433","1,090","17,808","4,480","30,862","3,210","17,408","9,420","9,894","3,250","4,913",810,"4,252","60,750","1,454,751","57,910","314,329","2,110","5,675","56,260","161,791","60,710","490,772","49,820","436,214","51,510","250,458","89,700","9,243,885","89,560","1,596,748","1,770","4,604",380,886,"37,920","51,928","11,460","3,124","6,200","3,406","8,000","9,690",0,0,"17,390","25,287","3,740","7,369","12,900","54,078",10,44,410,947,"1,200","1,784","89,020","1,683,175",0,0,0,0,160,287,"7,070","5,879",0,0,"89,300","1,544,820","89,440","1,613,652",460,157,200,781,"35,030","164,873","50,040","202,106"
NM,8,"19,930","2,480","16,890",460,"13,670","51,150","14,350",20,0,0,20,0,0,320,"8,860","5,554,653","19,930","5,653,211","16,590","3,143,749","15,480","64,908","11,850","195,355","11,370","153,354","7,680","15,146","5,110","261,436","11,760","375,491","4,630","228,826","7,120","470,899",710,260,"1,332","5,460","140,405","6,770","539,901","7,480","98,558",570,146,950,"26,705","2,710","25,551",550,"5,049",0,0,0,0,700,"7,925","18,300","703,391","17,620","220,110",560,"2,610","17,060","75,898","18,280","301,709","13,260","152,264","16,470","146,638","19,900","4,659,245","19,890","1,067,244","8,720","34,694",70,154,"7,580","13,039","5,660","6,495","1,170",611,0,0,0,0,0,0,780,"3,085","4,740","34,224",0,0,70,162,200,498,"19,630","1,080,322",0,0,0,0,0,0,0,0,0,0,"19,870","1,054,205","19,900","1,110,389","6,300","4,458","9,240","11,761","9,870","150,946","7,200","66,262"
NM,9,"2,440",360,"2,000",50,"2,150","6,280","1,850",0,0,0,0,0,0,10,"1,130","1,636,150","2,440","1,669,727","1,930","667,956","2,210","28,089","1,770","77,524","1,720","64,023",980,"5,163",750,"85,241","1,890","238,086",490,"32,509",580,"37,378",140,10,73,650,"17,556","1,600","374,293","1,340","33,577",30,6,190,"8,154",630,"7,299",110,"1,065",0,0,0,0,240,"7,651","2,290","170,136","2,220","70,257",70,534,"2,100","14,979","2,290","86,348","1,420","23,585","2,080","47,923","2,430","1,465,249","2,430","418,761",910,"10,586",0,0,"1,340","6,151","1,070","3,221",120,67,0,0,0,0,0,0,80,729,880,"9,218",0,0,0,0,40,128,"2,390","410,580",0,0,0,0,0,0,0,0,0,0,"2,430","412,647","2,440","437,737","1,380","3,722","2,040","11,502","1,240","76,867",490,"15,866"
NM,10,"1,000",160,810,30,950,"2,510",700,0,0,0,0,0,0,0,500,"2,505,666","1,000","2,540,250",760,"465,433",970,"45,082",810,"135,975",790,"116,987",490,"11,488",310,"80,580",880,"673,354",160,"15,471",230,"16,901",100,0,0,280,"7,914",840,"851,626",640,"34,584",0,0,80,"3,924",330,"3,986",50,550,0,0,0,0,190,"19,684",930,"230,099",900,"105,034",30,168,840,"10,791",930,"116,566",460,"8,549",870,"89,061","1,000","2,277,140","1,000","720,462",200,"8,163",0,0,650,"15,880",570,"9,198",30,17,0,0,0,0,0,0,30,341,400,"8,167",0,0,0,0,0,0,990,"744,682",0,0,0,0,0,0,0,0,0,0,"1,000","712,116","1,000","743,820",520,"3,844",890,"25,528",450,"104,239",180,"48,969"
NY,0,"9,614,610","4,909,730","2,981,900","1,522,900","6,202,430","17,543,410","5,523,220","263,920","169,540","3,680","90,710","56,520","18,130","1,224,110","2,179,880","782,600,743","9,587,650","793,566,589","7,869,280","516,838,658","3,297,920","11,011,138","2,009,770","24,226,454","1,884,620","18,256,383","1,616,780","4,058,238","1,613,840","27,406,523","1,700,310","81,428,731","838,210","15,255,823","1,699,320","44,794,638","29,020","325,050","1,596,203","1,213,400","19,179,186","603,700","53,531,700","2,605,970","10,965,846","290,480","75,580","88,830","2,596,519","210,350","1,876,862","189,080","965,084","801,230","895,544","123,300","309,039","30,500","701,221","3,328,790","122,176,288","2,921,520","51,699,817","352,570","439,503","2,394,320","20,905,561","3,319,820","73,598,223","1,966,670","17,162,887","2,787,250","19,214,426","7,269,400","577,219,002","7,214,540","133,408,743","513,490","4,824,152","124,760","103,314","2,664,010","5,037,021","565,640","2,223,587","426,740","255,472","585,960","674,052","379,060","68,328","1,151,020","1,313,445","154,350","123,069","1,370,780","4,708,753","186,020","500,930","215,170","570,491","405,610","186,083","9,024,550","159,161,820","1,830,650","4,258,153","1,519,230","3,554,861","1,121,190","1,435,552","575,340","526,138","81,200","63,535","6,618,770","130,110,258","7,375,110","137,742,614","320,240","990,587","328,220","2,903,527","1,814,410","10,988,627","7,227,710","27,140,058"
NY,1,"121,060","79,650","30,600","6,440","83,890","174,180","32,890","1,760","1,300",0,470,90,0,"3,740","47,660","-19,409,353","94,110","-19,260,356","31,750","1,162,295","44,340","628,995","33,990","517,740","31,380","354,058","4,160","36,868","33,130","-449,341","45,300","2,200,594","8,650","149,579","13,220","173,355","3,040",790,"4,585",230,"1,855","26,950","-5,246,673","28,980","148,997",440,104,290,"7,577","5,020","37,229",700,"3,654","5,950","7,441","6,830","25,262",520,"13,584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,370","34,106",510,"33,691",710,218,490,"1,603",40,6,0,0,90,88,40,34,250,296,0,0,"15,260","45,274","3,950","15,930","4,280","12,583",190,64,"55,280","521,019","13,730","15,112","9,410","10,391","5,640","9,270","8,370","8,054","3,190","4,355","1,100","32,600","18,700","92,378","1,100","2,742",190,"2,012","10,020","33,351","45,350","362,443"
NY,2,"1,481,470","1,210,020","109,390","142,870","878,220","1,456,220","306,340","79,650","55,440",530,"23,690","25,480","3,340","168,390","260,620","7,763,544","1,481,460","8,052,566","1,003,280","5,452,738","216,770","92,076","148,370","192,962","135,760","125,602","11,090","8,974","321,500","1,622,130","123,450","60,163","54,520","205,138","126,690","580,262","2,350","20,030","69,776","3,940","16,856","20,490","-42,204","344,090","289,022","2,590",567,430,"2,578","8,660","30,514","3,030","9,845","30,240","29,429","23,490","76,098",630,"2,347","48,920","797,773","14,730","42,823","26,400","12,721","32,830","211,515","46,450","271,561","22,200","154,993","26,440","35,076","147,680","269,747","131,380","27,658",100,502,"3,770","1,311","11,190","1,062","8,450",332,20,8,"1,510",498,190,55,200,91,70,13,"295,610","245,110","14,090","42,490","14,770","36,653","2,070",474,"1,194,740","1,195,154","532,920","582,555","418,660","463,000","148,920","105,833","63,420","54,442","9,910","8,723","128,870","26,602","431,930","277,631",80,229,110,886,"224,070","111,977","1,057,520","1,015,521"
NY,3,"2,072,100","1,197,280","347,220","496,710","1,300,780","3,603,560","1,294,080","93,680","62,090","1,370","30,220","22,380","9,440","429,370","393,330","35,130,853","2,072,100","35,790,662","1,614,600","26,115,798","320,090","201,787","184,900","401,230","168,540","263,199","37,850","28,249","394,810","4,228,860","144,710","210,286","118,320","793,008","274,050","3,012,345","4,090","89,250","407,760","136,140","257,091","41,370","80,239","498,130","659,809","13,530","3,150","1,520","10,199","19,510","74,885","16,430","55,960","107,670","106,800","16,400","42,995","1,100","4,303","148,810","2,345,210","71,600","121,722","65,850","44,553","98,650","589,272","146,310","771,997","66,900","433,892","98,970","173,315","1,281,070","8,044,188","1,262,410","845,035",430,985,"24,160","8,205","364,670","135,211","19,380","1,235","28,610","9,460","120,490","72,190","110,190","19,164","96,830","31,223","4,920","1,115","363,030","644,906","63,390","176,746","64,970","163,089","151,470","40,471","1,929,710","6,084,137","848,270","2,747,767","738,630","2,344,104","597,460","804,783","135,270","114,369","37,630","26,513","1,024,850","709,832","1,337,490","1,410,028",140,210,120,669,"223,320","258,222","1,770,690","4,909,316"
NY,4,"2,091,440","1,129,970","440,920","469,030","1,274,750","3,734,320","1,214,100","64,730","41,810",900,"22,010","8,540","4,140","361,440","414,730","76,039,110","2,091,440","77,099,265","1,829,200","62,908,013","499,280","317,338","266,430","712,892","245,410","487,303","174,190","125,144","242,730","2,643,771","211,950","442,065","145,310","1,394,830","328,020","5,617,023","5,560","91,200","476,185","300,030","2,161,883","64,180","353,573","506,980","1,060,155","37,080","8,957","4,270","38,026","30,830","154,788","45,920","187,846","254,830","297,247","19,300","47,241","2,040","7,837","445,810","7,199,703","347,690","844,417","85,900","90,570","265,810","1,537,648","443,760","2,535,990","206,760","1,292,810","339,840","761,445","2,005,960","40,540,592","1,992,440","5,030,605",540,"2,649","63,410","40,786","778,360","697,724","52,220","5,624","116,120","74,319","183,370","200,378","223,430","41,263","405,210","364,735","24,130","8,276","185,580","460,647","86,470","216,088","93,360","250,245","168,650","65,748","2,036,440","9,048,421","432,850","911,526","350,370","736,510","320,820","447,985","132,810","116,598","26,850","20,091","1,691,220","4,332,888","1,792,470","4,896,000",350,407,230,"1,518","293,240","477,918","1,762,690","4,561,527"
NY,5,"1,274,060","619,200","403,450","212,640","819,900","2,358,800","682,840","16,280","7,040",400,"8,850",30,910,"144,800","323,970","78,326,064","1,274,060","79,288,142","1,113,350","62,253,317","505,380","358,759","271,410","894,020","251,850","636,252","284,980","239,261","156,270","1,768,149","216,000","637,716","132,030","1,727,950","279,010","6,754,221","4,530","47,270","245,402","244,250","3,911,347","60,500","508,856","374,980","962,078","48,980","12,068","5,460","61,296","24,000","150,830","39,320","184,439","194,840","230,022","23,780","51,251","2,240","9,744","566,080","10,085,857","491,880","1,991,620","65,640","85,381","365,950","2,147,607","565,130","4,299,906","298,440","1,892,284","462,410","1,140,351","1,266,520","52,351,899","1,261,930","7,585,550","2,250","4,353","20,580","26,242","441,530","596,873","67,000","10,021","65,460","39,856","99,420","134,325","45,220","7,812","266,720","382,604","30,030","14,000","114,030","324,752","14,960","44,203","24,580","72,339","50,590","34,691","1,255,010","9,732,620","2,880","1,193","2,170",856,"39,730","54,062","77,630","74,688","3,240","3,405","1,219,310","6,988,685","1,234,670","7,394,792",310,331,220,934,"261,920","587,061","984,170","2,832,222"
NY,6,"817,480","296,580","398,500","98,640","551,790","1,710,270","494,790","4,770","1,110",250,"3,420",0,220,"61,780","239,010","70,814,434","817,480","71,526,256","712,980","54,084,687","436,570","355,920","241,670","945,601","225,890","694,772","296,690","290,456","117,280","1,531,868","193,570","787,972","109,520","1,839,133","220,260","6,958,050","3,420","29,690","150,749","184,160","3,856,548","56,810","631,345","226,190","711,822","47,650","12,111","5,790","74,859","19,080","138,171","25,460","142,519","83,850","90,317","5,820","11,551","2,140","9,371","537,780","10,845,757","486,820","2,810,063","45,340","69,279","368,380","2,402,588","537,410","5,346,518","308,730","2,166,332","445,530","1,179,021","814,840","50,065,063","812,700","7,854,486","11,020","15,932","6,900","13,387","306,860","446,755","65,800","13,036","49,100","29,379","68,940","97,086",0,0,"185,060","280,167","27,830","17,501","86,160","282,949","2,940","5,004","7,590","20,738","17,090","17,303","809,120","9,455,906",0,0,0,0,"6,340","9,965","54,360","52,740",360,419,"805,170","7,407,730","808,650","7,755,713",470,381,290,"1,132","191,060","555,116","602,590","2,153,368"
NY,7,"1,230,710","288,390","836,950","81,510","872,560","3,048,870","981,720","2,860",710,200,"1,950",0,90,"50,640","354,320","167,667,604","1,230,710","169,548,565","1,098,500","127,486,664","827,730","925,505","502,070","2,833,164","475,790","2,170,940","586,200","744,322","220,930","4,420,164","419,770","3,012,666","185,240","4,593,747","346,180","14,876,824","4,270","38,970","196,749","256,520","6,390,759","142,550","3,108,578","421,600","1,880,961","109,170","29,930","22,140","381,079","42,740","381,337","46,090","269,118","123,840","134,288","27,690","54,641","5,980","30,668","1,064,070","29,431,184","1,001,990","9,358,041","54,760","106,955","836,540","6,824,103","1,063,670","16,436,461","713,370","6,083,891","937,800","3,035,822","1,228,230","124,178,442","1,226,620","22,317,681","110,100","254,964","4,500","11,196","509,540","638,980","160,720","61,101","111,150","67,125","112,140","169,487",0,0,"196,520","254,075","51,930","49,935","171,590","747,008",210,469,"4,860","12,714","12,700","19,292","1,221,750","25,294,020",0,0,0,0,"2,280","3,654","103,480","105,247",20,29,"1,223,050","21,678,720","1,225,240","22,588,297","18,230","5,199","7,640","5,997","355,310","1,668,571","819,800","3,946,364"
NY,8,"400,770","70,040","313,700","11,740","308,410","1,092,130","377,920",180,50,20,110,0,0,"3,810","110,960","115,024,969","400,770","117,058,015","359,940","82,022,795","328,660","940,619","253,460","3,334,399","244,890","2,654,911","155,270","462,693","95,370","5,188,380","236,550","5,307,524","65,920","3,021,163","92,370","5,524,754","1,180","7,090","40,174","69,470","2,010,790","111,960","7,904,913","142,930","2,033,046","29,340","8,263","28,060","824,450","34,910","437,251","9,290","83,565",0,0,0,0,"6,750","64,694","393,580","20,053,927","384,340","8,867,335","7,730","21,985","318,830","4,047,299","393,440","13,025,036","266,280","3,422,847","358,890","2,181,235","399,960","91,523,058","400,230","22,965,813","330,130","2,253,529",620,"1,671","166,860","252,709","117,720","164,714","45,440","28,206",0,0,0,0,230,254,"13,400","20,938","92,470","749,708",0,0,670,"1,805","2,320","6,072","397,810","23,515,341",0,0,0,0,0,0,0,0,0,0,"399,890","22,713,265","400,480","23,907,438","199,450","162,389","208,540","186,028","197,460","2,499,085","155,340","1,218,538"
NY,9,"75,440","11,680","60,570","2,020","65,220","215,650","79,740",0,0,0,0,0,0,120,"20,820","51,488,125","75,440","52,660,160","65,220","31,339,238","70,070","637,865","61,900","2,070,885","60,400","1,645,331","33,540","355,143","19,750","2,529,676","62,380","4,660,714","11,660","814,303","12,230","744,794",250,570,"3,596","11,350","344,010","40,720","8,252,080","34,250","1,172,035","1,380",348,"11,250","547,046","13,040","210,726","1,830","17,892",0,0,0,0,"3,480","71,578","74,400","8,068,992","73,580","4,782,487",620,"2,756","63,050","1,326,764","74,350","6,142,670","50,870","961,382","69,810","1,086,974","75,230","43,494,844","75,400","13,155,247","47,340","743,107",70,206,"46,230","242,038","39,150","195,104","7,360","4,759",0,0,0,0,0,0,"1,460","4,521","25,930","377,558",0,0,70,223,330,"1,199","74,870","13,480,069",0,0,0,0,0,0,0,0,0,0,"75,300","12,913,623","75,420","13,766,866","60,330","206,232","65,080","238,255","39,870","1,535,031","16,270","392,954"
NY,10,"50,080","6,900","40,600","1,300","46,920","149,410","58,810",0,0,0,0,0,0,20,"14,460","199,755,393","50,080","201,803,314","40,450","64,013,113","49,040","6,552,274","45,570","12,323,561","44,710","9,224,015","32,820","1,767,128","12,060","3,922,866","46,640","64,109,031","7,040","716,972","7,290","553,010",310,180,"1,227","7,300","228,047","38,170","37,980,993","27,830","2,047,921",330,82,"9,610","649,409","12,580","261,131","1,030","10,246",0,0,0,0,"5,620","487,095","49,340","33,347,885","48,900","22,881,309",330,"5,303","44,280","1,818,765","49,320","24,768,084","33,130","754,456","47,560","9,621,187","49,930","166,751,169","50,070","53,592,562","11,070","1,514,440",30,92,"38,290","2,024,066","35,160","1,772,414","3,470","2,360",0,0,0,0,0,0,570,"6,770","21,120","830,841",0,0,40,102,210,769,"49,820","60,835,133",0,0,0,0,0,0,0,0,0,0,"50,010","53,306,313","50,070","55,653,471","39,780","612,467","45,800","2,466,096","18,160","3,262,295","13,290","5,747,805"
