STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,N20950,A20950,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
WV,0,"766,720","340,560","318,020","92,950","678,040","47,970","349,010","509,750","1,481,190","437,480","23,100","13,310",130,"9,660","3,170","123,390","219,250","40,035,880","764,260","40,511,823","624,930","28,952,827","188,890","237,714","101,400","559,947","93,380","445,883","59,240","66,868","90,330","1,134,650","83,390","1,050,230","74,770","1,083,702","188,360","4,004,990","14,960","36,810","135,340","129,490","1,645,340","26,860","1,349,789","152,620","475,943","16,550","4,282","2,960","68,987","11,160","91,025","10,040","47,012","57,200","59,997","3,920","9,159","1,370","20,649","133,560","3,063,624","25,340","268,965","125,650","1,002,930","5,710","6,556","115,710","213,650","133,160","1,281,894","89,220","46,506","98,830","659,719","1,920","7,447","2,700","1,666","5,980","7,881","2,780","14,070","94,230","530,436","30,690","305,048","3,240","44,135","575,400","26,985,598","574,110","4,692,513","11,080","52,535","9,750","11,704","204,300","225,255","22,480","7,235","17,170","8,725","33,540","35,507","51,170","9,084","116,520","145,808","4,700","2,885","69,930","207,629","17,100","127,887","18,910","138,389","22,960","17,240","729,870","6,158,697","149,900","350,692","131,080","315,906","88,740","112,617","28,510","24,582","7,180","6,390","528,120","4,467,261","560,690","4,768,529","7,610","11,824","9,240","30,534","111,130","471,080","630,540","1,854,102","619,790","1,706,051","14,100","148,049"
WV,1,"8,440","4,620","3,200",390,"5,670","1,680","5,190","2,090","13,250","1,890",130,100,0,30,0,300,"4,600","-470,109","5,980","-462,851","1,650","49,465","2,380","11,286","1,440","8,381","1,300","6,229",240,"1,112","2,970","-67,773","1,860","28,306",650,"7,358","1,330","17,613","1,070",60,331,20,90,"1,220","-131,972","1,440","7,258",20,5,10,252,300,"1,956",40,226,240,265,220,816,20,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,254,20,184,220,58,30,20,0,0,0,0,0,0,0,0,20,11,0,0,750,"1,847",850,"8,026",890,"7,959",0,0,"3,880","16,755",630,710,430,504,210,306,370,339,560,684,230,234,"1,140","2,823",30,94,10,404,660,"1,106","3,640","15,275","3,450","11,063",260,"4,212"
WV,2,"117,410","88,850","14,580","12,590","101,640","8,570","43,310","69,710","130,610","31,150","6,220","3,550",20,"2,650","1,310","16,840","28,260","611,608","117,410","623,072","87,820","465,011","16,510","7,352","7,100","8,168","6,340","5,569",560,435,"10,900","36,196","5,480","4,136","5,900","20,875","17,640","87,734","1,070","2,550","6,233",290,"1,194","1,110","-4,491","11,760","11,464",80,17,10,94,570,"1,876",160,521,"1,510","1,200",730,"2,194",20,127,"1,790","29,541","1,280","14,475",780,"1,964",690,395,"1,140","2,263","1,680","5,136",790,428,830,"5,034",20,88,20,19,80,258,30,50,900,"1,443",630,"2,336",50,390,"9,540","16,169","10,000","1,978",10,7,960,350,360,52,180,4,0,0,90,26,30,10,30,13,0,0,"9,120","6,769","2,370","20,074","2,460","20,163",70,42,"100,500","101,458","40,250","47,111","37,270","43,326","13,210","7,883","3,270","2,753","1,190",883,"9,850","1,926","19,910","9,086",10,9,0,0,"6,180","2,680","96,950","95,060","96,620","94,116",480,944
WV,3,"182,770","104,660","39,350","35,170","163,900","9,930","75,710","135,330","308,390","93,790","8,150","4,820",50,"3,280","1,350","38,850","50,780","3,144,156","182,770","3,174,619","140,800","2,334,278","28,370","18,459","12,370","22,901","11,100","16,137","1,790","1,004","17,630","139,344","9,260","15,227","13,440","85,551","41,040","482,762","2,020","8,520","26,546","18,990","32,101","1,980","4,140","23,830","30,463",510,119,70,399,"1,210","4,206",860,"2,729","7,080","5,847",370,"1,013",60,130,"5,690","92,876","3,760","40,213","3,420","5,684","1,820","1,316","3,850","5,232","5,580","13,879","3,080","1,396","2,730","15,102",70,267,50,33,240,336,50,72,"3,390","9,980","1,640","10,300",190,"1,797","114,360","719,812","113,680","76,074",0,0,"2,520","1,175","28,510","8,469",940,33,960,258,"6,110","3,248","13,360","2,101","8,430","2,711",240,66,"14,860","24,371","5,950","42,861","6,120","43,106","8,450","4,649","172,580","521,266","66,080","209,226","58,070","192,253","43,370","58,561","5,620","4,585","2,870","2,223","97,590","67,605","111,550","97,641",0,0,10,27,"12,680","10,898","164,480","434,187","163,760","432,188","1,080","1,999"
WV,4,"182,900","85,870","62,310","28,860","163,560","9,760","79,370","134,390","348,450","103,860","5,590","3,320",30,"2,250",520,"34,520","49,430","6,593,883","182,900","6,652,663","153,920","5,150,810","36,390","26,669","17,570","40,549","16,010","30,161","6,840","3,612","16,740","125,976","13,290","35,062","15,970","149,402","42,950","773,335","2,740","9,910","38,211","41,660","270,162","3,330","22,885","33,780","58,780","3,780",910,130,"1,094","1,760","8,364","2,360","9,038","16,070","16,177",360,805,110,318,"16,060","248,947","6,300","62,750","14,060","27,913","1,600","1,755","12,060","16,352","15,960","50,280","9,250","3,626","10,010","54,272",240,983,230,202,"1,210","1,518",140,228,"9,510","32,383","4,610","40,831",410,"3,709","176,800","3,403,182","175,860","414,590",20,255,"3,900","3,216","65,070","51,067","2,850",156,"3,480","1,657","8,280","8,139","27,790","5,387","37,630","34,963",950,388,"12,550","27,107","6,320","44,291","6,620","46,864","9,400","6,253","179,870","808,749","42,010","93,318","34,690","79,576","27,860","39,782","5,070","4,228","2,120","1,979","150,350","363,524","156,680","400,569",20,20,0,0,"21,900","29,812","160,350","437,143","158,920","432,848","2,020","4,294"
WV,5,"107,350","33,760","61,240","9,820","94,910","6,530","52,490","72,010","238,230","69,680","1,890","1,000",10,870,0,"16,520","32,610","6,612,277","107,350","6,670,207","92,290","5,026,240","30,600","26,420","16,060","52,007","14,770","39,222","10,920","6,554","12,870","114,456","12,690","49,253","12,720","160,217","30,810","730,188","2,560","7,000","27,589","27,490","416,726","3,300","27,128","26,470","57,930","3,430",876,190,"1,712","1,340","8,395","2,160","9,812","12,380","13,507",490,986,120,894,"22,160","365,384","5,480","54,910","21,190","67,433",680,"1,033","18,370","24,569","22,120","99,363","13,850","5,317","16,030","88,031",310,"1,168",350,335,"1,830","2,334",180,374,"13,860","51,086","6,390","62,292",500,"4,127","107,040","4,350,943","106,820","601,441",110,156,"1,340","3,141","42,550","58,787","3,610",245,"3,040","1,507","6,280","7,605","10,000","1,586","29,650","46,105","1,000",588,"9,570","24,266","1,340","10,840","1,880","14,237","3,020","2,798","106,230","778,760",930,327,630,247,"3,560","5,063","4,200","3,676",370,497,"103,170","542,654","104,240","574,184",20,27,10,67,"21,320","44,828","85,870","248,307","84,370","243,266","2,020","5,041"
WV,6,"70,410","12,500","53,350","3,650","62,180","4,530","36,310","46,290","176,570","52,830",740,340,10,390,0,"9,020","22,060","6,091,501","70,410","6,141,695","61,950","4,630,018","24,770","24,119","13,750","51,652","12,630","39,533","10,730","7,501","10,050","98,751","11,120","61,052","9,810","165,501","22,570","642,729","2,020","4,280","17,538","18,170","370,727","2,990","34,513","19,900","50,194","3,300",907,200,"2,021","1,080","7,847","1,800","8,889","8,960","10,292",280,519,120,503,"22,280","421,978","3,920","40,497","21,670","100,185",400,740,"19,740","29,232","22,260","138,287","15,130","6,644","17,420","106,150",310,"1,126",450,361,"1,990","2,888",200,407,"15,430","66,754","5,850","60,145",480,"4,085","70,290","4,371,652","70,200","634,775",300,495,450,"1,738","29,040","47,733","3,370",368,"3,240","1,737","5,620","7,054",0,0,"22,150","36,715",850,530,"7,260","20,110",230,"1,645",540,"3,462","1,100","1,367","69,940","766,970",0,0,0,0,390,751,"3,850","3,424",70,124,"69,790","587,043","69,940","614,026",20,13,0,0,"15,170","40,926","55,160","193,067","53,860","188,275","1,730","4,792"
WV,7,"80,040","8,390","68,960","2,120","70,680","5,540","43,720","45,030","217,720","68,730",390,180,20,200,0,"6,960","24,720","10,512,539","80,040","10,616,703","71,700","7,870,509","36,840","45,888","22,980","135,008","21,490","107,184","21,750","19,824","13,880","248,309","19,810","198,099","12,770","329,965","26,720","986,740","2,630","4,150","17,185","18,570","438,438","6,740","176,400","28,030","104,164","4,910","1,317",820,"12,544","2,230","21,580","2,250","11,945","10,970","12,709","1,470","2,826",330,"2,071","49,120","1,093,423","4,170","45,624","48,350","372,827",410,"1,023","45,360","81,358","49,110","478,705","35,430","19,404","40,350","277,841",750,"2,608","1,110",595,630,547,820,"1,926","37,040","176,258","9,360","95,585","1,030","12,266","79,980","8,143,369","79,890","1,383,368","1,500","3,579",310,"1,549","32,530","42,340","6,780","1,093","5,400","2,966","7,160","9,435",0,0,"18,610","25,290","1,380",940,"10,680","46,032",30,150,340,"2,043",780,"1,528","79,610","1,538,511",0,0,0,0,130,271,"6,140","5,577",0,0,"79,740","1,341,028","79,830","1,402,250",370,128,130,118,"24,860","113,766","55,100","248,297","52,470","230,384","3,380","17,913"
WV,8,"14,670","1,620","12,660",290,"13,050","1,190","10,450","4,520","40,320","12,990",0,0,0,0,0,360,"5,620","4,137,580","14,670","4,233,964","12,550","2,449,439","10,520","30,995","7,980","126,577","7,640","106,275","5,170","11,056","4,170","272,532","7,690","236,122","2,960","137,595","4,670","251,379",680,300,"1,598","3,620","96,216","4,400","422,687","5,780","96,384",500,124,"1,110","31,504","1,940","25,698",320,"2,964",0,0,0,0,360,"4,188","13,810","517,766",420,"9,520","13,580","239,598",100,252,"12,740","38,355","13,800","287,746","9,830","7,030","9,930","91,899",200,905,410,103,0,0,870,"3,641","11,700","99,847","1,910","22,997",460,"10,065","14,660","3,473,744","14,660","808,830","8,010","33,223",60,477,"4,660","5,088","3,410","2,442",930,530,0,0,0,0,0,0,240,270,"3,960","38,069",0,0,70,555,130,503,"14,540","833,206",0,0,0,0,0,0,0,0,0,0,"14,660","803,742","14,660","859,247","5,310","4,072","6,650","8,300","7,010","109,317","7,610","81,771","5,730","48,510","2,230","33,260"
WV,9,"2,060",220,"1,780",50,"1,840",170,"1,810",340,"5,790","1,960",0,0,0,0,0,10,860,"1,361,651","2,060","1,397,818","1,690","637,879","1,850","18,881","1,550","54,897","1,520","45,934",850,"5,433",820,"101,374","1,580","133,672",390,"21,260",470,"24,253",120,20,109,510,"14,291","1,220","292,698","1,160","36,167",30,7,310,"14,119",510,"7,713",60,567,0,0,0,0,130,"3,830","2,000","144,675",20,976,"1,970","87,495",20,42,"1,850","9,982","2,000","100,436","1,430","2,096","1,220","16,476",20,165,60,15,0,0,310,"2,777","1,790","37,505",210,"4,153",80,"3,389","2,060","1,216,530","2,060","352,901",980,"9,431",0,0,"1,080","2,181",910,873,90,56,0,0,0,0,0,0,40,103,850,"12,069",0,0,0,0,20,100,"2,040","362,395",0,0,0,0,0,0,0,0,0,0,"2,060","350,720","2,060","375,846","1,400","4,123","1,790","8,539","1,010","50,669","1,040","36,505",500,"13,273",600,"23,232"
WV,10,690,80,580,10,610,70,670,50,"1,880",610,0,0,0,0,0,0,320,"1,440,794",690,"1,463,933",570,"339,178",670,"27,645",600,"59,807",590,"49,639",390,"10,337",310,"65,485",610,"289,301",150,"5,978",160,"8,257",40,0,0,180,"5,395",560,"505,801",460,"23,139",0,0,110,"5,248",230,"3,390",30,321,0,0,0,0,100,"8,018",650,"149,034",0,0,640,"99,831",0,0,610,"6,307",650,"108,062",440,565,320,"4,914",10,137,20,3,0,0,180,"4,595",610,"55,180",90,"6,409",60,"4,307",690,"1,290,197",690,"418,302",120,"5,205",0,0,480,"9,518",430,"2,021",20,14,0,0,0,0,0,0,0,0,320,"6,989",0,0,0,0,0,0,680,"430,627",0,0,0,0,0,0,0,0,0,0,690,"408,785",690,"432,857",430,"3,338",630,"13,079",330,"67,078",360,"64,490",100,"12,128",290,"52,362"
WI,0,"2,866,730","1,437,880","1,118,060","284,320","2,582,240","123,490","1,490,850","1,699,230","5,301,930","1,535,840","69,360","22,020",380,"46,960","6,730","290,730","771,400","184,819,205","2,859,780","187,748,973","2,378,690","130,567,061","1,046,460","1,348,895","641,450","3,999,904","600,730","3,120,297","559,260","698,870","355,380","4,653,206","568,430","9,681,272","388,460","6,346,355","597,080","12,975,789","55,910","97,670","366,037","454,910","6,503,151","148,450","10,728,925","713,070","2,929,768","61,340","15,469","15,980","292,473","77,540","565,336","59,150","281,693","294,230","313,102","20,420","45,801","25,700","513,128","912,290","21,705,193","204,040","2,037,236","826,070","6,605,707","71,370","61,529","834,710","4,153,899","910,010","11,046,781","86,090","45,591","685,310","4,139,240","14,720","49,332","21,240","9,116","44,180","46,236","20,010","108,635","717,980","3,352,586","163,420","1,156,844","26,130","342,093","2,303,940","131,856,842","2,290,440","24,790,360","70,800","418,341","76,640","79,728","902,400","1,073,720","193,030","100,736","113,030","56,724","170,020","189,324","196,730","36,279","425,020","562,733","28,440","13,702","283,730","861,201","127,610","687,245","141,400","749,956","80,380","55,181","2,704,700","28,832,881","372,820","830,147","312,970","729,839","234,710","316,513","132,760","123,738","52,680","44,292","2,130,150","23,716,643","2,233,830","25,047,071","47,410","85,545","58,120","224,222","574,940","2,519,753","2,180,890","6,274,874","2,129,800","5,312,492","72,330","962,383"
WI,1,"35,150","21,280","12,060","1,260","27,090","4,140","25,280","8,070","55,030","8,960",380,150,0,220,0,650,"18,240","-2,824,356","28,210","-2,756,550","9,440","266,803","13,410","58,324","8,140","47,566","7,400","33,759",990,"7,535","11,170","-162,212","12,570","166,303","3,850","44,798","4,980","49,060","6,930",170,656,40,190,"5,850","-565,837","9,200","67,806",90,22,40,698,"2,120","11,278",180,764,"1,360","1,456",960,"3,386","1,920","37,013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,"1,843",50,"1,616",740,226,110,162,20,3,0,0,20,9,10,10,50,31,0,0,"4,870","9,024","5,170","40,308","5,380","37,265",20,33,"17,300","71,746","3,830","4,576","2,360","3,085","1,230","1,981","1,110","1,031","4,000","4,587",760,"1,680","6,140","12,060",120,194,20,104,"3,400","4,618","15,550","64,263","14,930","53,305",930,"10,959"
WI,2,"401,620","348,000","27,230","24,320","340,610","23,620","166,240","199,580","324,340","60,060","27,140","6,650",60,"20,420","2,880","33,210","91,590","2,006,639","401,620","2,056,310","299,740","1,621,493","82,560","28,884","46,150","45,015","42,190","28,561","3,090","2,242","33,080","108,226","39,540","30,304","27,310","100,078","43,360","181,888","3,850","2,730","7,723",550,"1,859","4,070","-6,480","38,820","49,671",280,63,80,288,"3,790","9,968",750,"2,257","6,420","5,282","3,710","11,747",700,"4,133","15,000","232,500","12,340","116,479","3,560","6,397","8,730","3,930","11,730","44,559","14,470","56,975","1,030",583,"7,020","34,214",130,637,140,68,460,604,180,420,"9,100","10,803","5,820","9,797",330,"2,176","57,200","95,861","55,850","10,397",10,29,"4,230","1,338","3,480",314,"2,300",57,0,0,650,164,160,33,130,38,40,8,"27,610","20,786","14,570","92,055","14,970","90,168",190,97,"326,120","255,416","94,450","100,583","83,950","90,987","26,460","16,869","10,690","9,155","8,530","5,406","54,800","10,084","84,480","32,058",0,0,10,59,"24,740","10,153","311,860","233,610","310,720","231,137","1,730","2,473"
WI,3,"529,030","363,700","72,680","87,770","472,210","23,430","246,580","352,620","772,290","219,100","20,040","7,260",110,"12,670","2,580","87,870","135,240","9,114,485","529,030","9,250,698","415,770","6,815,956","115,460","69,855","67,410","121,840","61,950","78,197","12,120","7,572","58,120","461,838","57,720","113,292","62,090","457,351","98,980","978,374","7,260","17,360","62,546","54,990","92,437","8,770","19,906","87,850","136,213","2,040",445,340,"1,846","9,240","25,415","4,660","15,358","30,710","26,324","1,740","4,312","1,550","7,059","43,500","679,781","33,170","309,296","18,280","22,362","21,390","12,248","34,440","125,991","42,710","166,277","3,210","1,855","20,550","93,430",470,"1,812",460,178,"1,370","1,821",480,704,"30,590","62,551","9,510","35,304","1,190","7,544","369,850","2,482,204","365,910","264,752",370,140,"21,340","7,505","110,070","36,945","8,650",297,"4,380","1,385","32,700","18,938","46,970","7,738","24,080","8,210",950,220,"49,230","81,696","47,550","246,254","48,340","245,266","24,810","12,791","489,650","1,304,425","152,180","475,105","130,630","432,110","103,710","140,941","26,050","22,107","21,890","14,657","306,970","227,808","345,620","325,004",30,34,20,66,"58,300","49,651","449,230","1,027,394","446,140","1,020,559","4,740","6,835"
WI,4,"695,660","419,060","157,700","108,640","631,330","27,240","341,520","475,970","1,189,990","340,610","14,820","6,130",110,"8,580","1,240","97,800","160,650","25,437,657","695,660","25,786,039","600,130","20,495,736","188,120","110,479","102,750","221,680","95,220","150,977","63,750","42,971","65,900","624,824","87,770","270,352","78,680","818,308","130,110","2,011,372","10,980","29,530","108,204","127,230","879,155","16,310","90,721","164,630","348,382","10,310","2,389","1,110","8,670","13,960","55,885","15,180","60,106","90,360","94,112","1,660","3,416","2,770","13,938","124,350","1,815,930","52,390","476,343","100,430","195,966","20,900","16,583","105,510","374,926","123,830","603,807","12,580","6,767","82,100","363,013","1,970","6,665","1,940","1,171","9,070","9,235",970,"1,281","82,890","190,604","24,280","139,258","3,170","21,493","674,660","14,104,178","668,780","1,756,788",80,319,"33,070","24,757","252,600","193,086","25,100","1,320","19,240","9,678","40,700","40,020","112,400","21,657","123,260","117,469","4,740","1,640","50,780","125,318","47,620","232,788","50,750","254,021","37,890","22,110","678,050","2,873,511","119,550","248,858","94,120","202,929","85,410","130,420","23,420","19,907","14,630","14,171","587,960","1,563,703","611,090","1,720,113",60,84,30,152,"110,030","150,731","580,450","1,298,229","574,280","1,280,394","9,510","17,835"
