STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18460,A18460,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
VT,5,"48,030","21,910","20,370","4,410","43,530","2,030","23,970","28,980","90,050","21,750",760,180,0,570,0,"5,540","15,700","2,947,915","48,030","2,998,271","41,230","2,201,189","19,780","16,941","11,480","50,422","10,680","35,457","7,710","5,145","8,660","109,348","9,290","52,843","13,770","327,131",590,"2,200","10,307","11,770","181,171","2,520","23,941","16,810","50,356","1,530",368,270,"2,758","1,990","11,231","2,060","10,082","8,290","9,498","44,050","806,966","44,050","787,899","9,940","19,067","3,980","86,937","1,320","25,707","3,630","9,769",300,295,"3,610","18,527","3,730","24,822","3,970","26,487",450,511,"3,090","23,898",110,663,130,94,90,531,"2,470","8,245",80,853,"8,240","21,881","47,900","2,030,645","47,670","246,408",0,0,"2,130","3,641","19,020","37,214","3,920",593,"2,050","1,083","2,560","3,107","3,710",663,"12,640","29,487",470,"1,292","6,830","19,664","1,860","9,624","2,680","13,402","1,480","1,376","47,190","303,295",400,149,270,105,"3,120","5,417","1,620","1,531",410,707,"44,150","209,198","45,420","231,663",10,11,0,0,"10,760","22,189","37,100","93,053","35,930","89,200","1,740","3,853"
VT,6,"30,800","7,300","21,530","1,540","27,960","1,290","16,240","17,870","70,770","18,500",240,30,0,210,0,"2,710","11,220","2,671,626","30,800","2,713,967","26,570","1,925,915","15,960","15,711","9,730","55,693","9,130","40,708","6,870","5,277","6,510","93,336","8,010","65,247","10,710","326,591",420,"1,290","6,066","8,360","171,612","2,320","28,424","11,510","42,341","1,460",382,270,"3,380","1,450","10,200","1,440","7,705","5,180","6,162","27,370","598,546","27,370","584,368","7,030","14,177","3,430","80,032",980,"20,571","3,210","12,411",190,207,"3,180","17,767","3,240","25,870","3,420","27,314",350,309,"2,700","21,457",70,391,120,55,110,302,"2,420","9,032",70,709,"6,710","22,303","30,750","1,969,390","30,640","245,642",0,0,810,"2,215","14,270","36,821","3,590",652,"2,500","1,486","2,180","2,939",0,0,"10,490","28,824",390,"1,585","5,030","16,794",450,"2,078",930,"4,556",580,728,"30,450","279,692",0,0,0,0,630,"1,045","1,520","1,481",70,138,"29,780","208,821","30,150","227,988",0,0,0,0,"7,580","19,397","23,130","70,600","22,020","66,618","1,610","3,982"
VT,7,"44,070","5,780","36,790","1,160","40,370","1,930","24,740","20,690","112,870","32,060",120,0,0,120,0,"2,300","16,330","5,903,571","44,070","6,000,097","38,240","4,108,380","28,560","40,575","18,980","169,101","17,980","130,007","14,940","15,837","10,440","218,044","16,230","242,622","16,720","716,589",690,"1,100","5,565","11,140","277,140","5,670","140,942","18,770","96,526","2,890",809,980,"15,049","2,840","25,377","2,230","12,322","7,430","8,509","37,110","867,745","37,110","848,205","9,370","19,541","6,970","201,484","1,620","36,711","6,690","44,729",250,410,"6,500","48,267","6,620","62,091","6,960","66,199",710,700,"5,450","55,638",170,990,320,180,390,"2,022","5,690","36,172",200,"2,767","12,800","67,590","44,030","4,762,986","43,970","698,915",60,275,540,"2,444","24,940","69,687","8,050","2,633","4,840","2,697","3,780","5,203",0,0,"17,840","49,511",810,"4,820","8,270","37,460",40,137,580,"2,706",410,861,"43,710","720,682",0,0,0,0,200,418,"3,080","3,071",0,0,"43,590","629,228","43,750","672,725",240,74,90,52,"16,120","66,168","27,840","113,156","25,300","96,998","3,580","16,158"
VT,8,"11,230","1,380","9,560",230,"10,430",520,"8,140","3,050","29,510","8,800",0,0,0,0,0,150,"4,870","3,197,381","11,230","3,263,129","9,300","1,777,302","9,390","37,848","7,580","195,605","7,280","159,809","3,630","8,857","3,320","161,524","7,270","341,870","4,640","313,908",200,130,828,"3,010","84,784","3,670","275,286","4,470","65,748",350,87,810,"20,236","1,610","19,300",250,"2,275",0,0,"7,230","171,576","7,230","166,811","2,240","4,766","4,000","156,957",370,"15,361","3,840","71,286",150,201,"3,740","40,266","3,880","38,351","4,000","41,477",320,269,"3,140","43,920",80,526,230,126,500,"4,068","3,650","48,871",160,"1,994","5,460","71,585","11,220","2,796,172","11,220","529,326",140,936,110,553,"8,040","26,845","4,330","4,425","1,020",531,0,0,0,0,"4,240","11,708",280,"2,124","3,020","21,932",0,0,100,511,80,272,"11,130","547,327",0,0,0,0,0,0,0,0,0,0,"11,200","502,481","11,210","539,231","3,740","2,806","6,010","8,907","5,270","62,935","5,920","70,216","4,070","38,959","2,510","31,258"
VT,9,"1,430",190,"1,210",30,"1,350",60,"1,270",200,"3,810","1,180",0,0,0,0,0,0,660,"952,715","1,430","968,687","1,120","403,190","1,340","15,941","1,190","82,424","1,160","67,910",430,"4,018",470,"39,032","1,210","174,192",530,"37,659",30,0,0,360,"10,055",810,"158,767",730,"15,972",20,6,140,"5,779",350,"5,126",30,290,0,0,630,"14,835",630,"14,412",200,423,800,"47,753",20,"1,579",770,"36,840",40,49,740,"11,317",800,"7,915",800,"8,333",50,93,580,"9,394",20,111,40,13,210,"3,476",770,"23,206",60,"1,769",770,"25,560","1,430","864,537","1,430","207,710",60,447,0,0,"1,060","8,167",830,"3,067",80,46,0,0,0,0,20,22,40,364,490,"4,567",0,0,10,57,10,54,"1,420","216,457",0,0,0,0,0,0,0,0,0,0,"1,430","199,543","1,430","215,930",790,"2,208","1,310","8,491",690,"28,428",730,"28,555",310,"9,051",530,"19,504"
VT,10,590,90,470,10,550,30,560,40,"1,440",460,0,0,0,0,0,0,260,"1,622,616",590,"1,633,702",440,"257,418",580,"36,519",530,"154,096",520,"129,380",310,"9,094",170,"19,724",540,"676,384",180,"14,580",20,0,0,150,"4,251",460,"408,373",330,"11,086",0,0,50,"2,114",190,"2,775",20,176,0,0,150,"3,472",150,"3,367",50,105,430,"103,217",0,0,430,"88,377",0,0,400,"9,261",420,"4,215",430,"6,277",20,28,240,"4,185",10,162,30,6,160,"6,095",420,"85,444",70,"1,319",400,"62,370",590,"1,453,558",590,"383,140",140,"2,287",0,0,460,"16,707",410,"11,347",20,11,0,0,0,0,0,0,20,178,190,"2,916",0,0,0,0,0,0,580,"394,716",0,0,0,0,0,0,0,0,0,0,590,"366,433",590,"398,049",280,"2,071",560,"26,048",220,"66,198",360,"62,547",90,"11,235",310,"51,312"
VA,0,"3,983,910","1,870,710","1,511,810","494,940","3,551,490","237,440","1,716,600","2,512,870","7,572,650","2,331,630","89,900","32,800","5,700","51,390","8,310","518,750","982,730","326,638,328","3,971,880","330,642,466","3,360,700","229,050,956","1,261,440","2,590,485","858,060","8,105,834","805,490","6,239,504","822,550","1,148,444","655,290","8,295,568","739,720","19,302,163","979,890","34,993,356","37,040","59,570","223,998","579,350","9,545,914","222,650","18,327,377","976,790","4,004,138","98,300","24,845","30,010","875,463","95,280","805,492","67,680","318,765","326,690","364,108","3,238,080","54,224,545","3,238,080","53,163,279","544,730","1,061,264","705,660","22,981,772","157,910","2,588,754","649,290","6,824,434","45,600","60,826","636,750","3,464,239","663,550","5,447,403","703,230","5,886,017","514,770","402,795","587,210","7,887,534","12,780","99,002","40,940","30,645","29,080","411,778","596,640","5,628,098","22,300","359,477","496,100","3,452,858","3,229,650","252,659,083","3,217,250","45,619,002","6,830","71,680","85,210","122,269","1,537,530","3,276,589","275,610","301,762","201,770","119,767","235,530","252,602","252,130","45,813","1,038,220","2,263,872","13,290","36,399","483,830","1,656,884","166,390","1,559,796","182,460","1,698,899","86,440","74,038","3,809,710","50,815,058","596,880","1,398,283","524,040","1,221,048","453,520","792,752","186,030","167,369","63,320","53,579","2,825,600","42,342,418","3,041,220","45,119,246","145,930","281,582","160,190","575,928","923,470","4,703,811","2,964,370","10,305,051","2,887,150","8,284,959","100,930","2,020,090"
VA,1,"40,040","23,790","12,740","1,680","27,280","7,100","23,330","11,470","60,290","9,940",460,280,10,170,10,"1,380","18,810","-3,498,726","28,010","-3,454,061","9,720","439,906","11,870","106,291","8,190","91,086","7,520","52,567","1,900","6,877","14,300","-307,116","10,430","304,185","6,340","128,728","2,940",180,781,80,331,"7,170","-930,346","7,640","44,665",190,46,90,"1,494","2,060","12,894",290,"1,351","1,730","2,131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,655,0,0,"1,240","4,938",90,"4,383","1,060",388,280,566,20,2,0,0,50,30,20,12,170,147,0,0,"4,350","11,455","5,840","66,656","6,240","67,164",30,14,"18,670","112,675","2,850","3,545","1,810","2,402","1,410","2,892","1,920","1,856","3,600","3,992","1,040","4,372","6,320","18,796",270,818,0,0,"3,600","7,764","17,190","101,525","16,330","81,848","1,160","19,676"
VA,2,"459,270","385,660","30,560","35,860","396,730","34,420","161,140","274,790","393,790","81,860","17,020","7,740",420,"8,860","3,240","41,910","73,950","2,379,191","459,260","2,433,812","358,400","2,019,552","62,100","26,813","38,420","48,170","35,090","32,856","4,970","3,710","68,160","200,025","30,410","27,183","46,170","234,486","2,200","3,300","8,614","1,310","5,812","4,710","-15,805","65,090","54,621",690,148,100,671,"4,000","12,620",910,"2,703","7,330","6,944","453,220","4,724,338","453,220","4,626,753","54,250","97,585","6,010","127,398","4,240","67,510","2,250","4,120","2,270","1,021","3,670","14,843","4,750","16,291","5,520","19,424","2,800","1,474","3,170","32,234",100,854,150,77,150,463,"3,190","4,570",120,740,980,452,"16,810","35,717","13,480","3,666",20,18,"4,020","1,534","2,830",473,"1,600",63,30,13,350,100,160,31,570,238,10,4,"55,870","40,447","19,740","187,435","20,740","191,142",190,111,"389,700","321,419","134,590","138,712","115,780","123,434","37,560","25,734","14,810","12,864","10,610","6,670","12,320","3,193","72,250","45,610",20,20,0,0,"44,660","21,983","366,900","297,839","365,320","293,546","2,030","4,292"
VA,3,"719,010","454,530","91,270","155,280","646,290","40,710","284,450","539,400","1,118,290","366,410","27,200","11,370",850,"14,990","3,340","145,010","145,170","12,410,509","719,010","12,611,606","582,000","9,857,234","97,760","69,814","54,540","121,716","50,000","83,414","20,350","13,385","128,950","968,108","43,170","93,005","116,490","1,349,868","3,970","13,080","44,256","53,320","102,356","11,080","13,801","144,750","201,097","4,210",947,390,"2,479","8,900","28,187","4,940","15,449","31,520","29,852","700,210","10,422,081","700,210","10,232,960","103,520","189,121","18,770","415,452","12,950","202,681","10,750","14,807","5,900","3,397","11,940","43,812","16,000","54,698","18,140","62,466","10,360","5,654","10,130","96,096",260,"2,432",470,390,340,959,"12,370","40,155",550,"4,603","37,630","25,738","460,330","2,588,364","458,570","265,920",110,227,"21,300","7,447","180,300","61,079","5,730",363,"9,690","3,496","36,940","18,126","64,470","10,587","76,700","28,061",500,241,"103,960","180,243","61,520","548,804","63,420","557,918","20,970","11,755","676,010","1,934,990","258,430","826,537","229,090","726,405","175,470","303,648","35,350","30,573","26,970","18,316","335,160","204,841","421,490","401,130",60,55,0,0,"71,240","81,925","628,350","1,612,984","625,500","1,605,577","4,010","7,407"
VA,4,"882,350","480,680","193,290","173,240","794,690","47,370","354,100","654,570","1,563,010","496,910","26,440","10,200","1,400","14,840","1,700","167,020","179,030","32,182,667","882,350","32,576,760","772,380","26,909,860","163,080","125,562","90,810","247,797","83,800","173,095","85,850","59,778","117,250","847,527","73,080","214,644","165,960","3,063,845","6,080","16,050","61,298","130,600","918,015","21,030","137,105","199,300","394,093","17,710","4,200","1,000","7,889","13,160","56,725","14,340","52,104","93,210","103,764","821,520","13,135,278","821,520","12,926,613","109,890","208,665","60,790","1,345,429","33,180","470,139","48,980","91,006","9,230","8,187","43,950","144,597","54,290","230,251","60,220","256,011","39,960","22,787","38,940","351,682","1,140","7,411","1,620","1,735",790,"2,823","46,520","214,073","2,560","22,112","80,400","126,616","872,730","17,512,809","867,220","1,927,037",40,"1,552","36,360","28,538","394,640","460,061","18,920","1,883","39,010","25,397","68,540","70,639","147,050","28,555","258,260","328,291","2,860","3,155","78,550","188,223","60,060","539,460","62,330","571,590","39,160","26,280","860,210","3,430,465","195,780","427,391","173,440","367,243","184,560","365,125","41,310","35,587","17,790","17,657","658,910","1,466,976","705,890","1,691,889",110,176,20,2,"136,070","199,391","741,430","1,927,637","735,800","1,907,953","7,940","19,684"
VA,5,"548,750","251,750","210,940","65,050","489,950","30,520","241,260","368,930","1,064,420","306,820","10,300","2,260","1,040","7,000",20,"75,930","147,470","33,793,674","548,750","34,164,502","473,440","26,525,558","169,350","150,649","102,830","357,446","95,500","256,121","120,760","95,047","78,790","633,118","83,590","333,516","149,120","4,063,674","5,550","9,150","35,666","110,680","1,705,229","21,390","225,364","155,820","370,828","18,070","4,428","1,250","13,198","10,210","61,237","13,440","56,326","78,190","91,535","460,910","8,279,723","460,910","8,118,350","84,330","161,372","87,830","2,019,836","33,150","488,109","79,220","231,258","7,020","8,332","74,730","256,470","80,750","467,123","87,480","503,351","62,270","33,825","67,790","625,057","1,630","11,458","3,220","3,128","1,220","4,008","69,450","338,821","2,850","27,698","66,590","156,059","546,720","23,268,526","545,300","2,883,141",70,299,"13,590","31,388","227,030","478,368","27,950","3,732","26,090","15,544","42,460","50,377","40,440","6,628","168,590","391,165","2,850","5,114","52,810","141,968","14,880","167,581","19,130","202,806","14,390","13,869","540,180","3,411,877","5,240","2,098","3,910","1,564","44,800","78,898","26,350","23,987","3,580","5,479","498,160","2,404,773","511,360","2,574,756",100,128,10,5,"129,140","266,772","418,020","1,091,722","410,900","1,064,794","9,760","26,928"
VA,6,"379,910","122,540","217,950","29,230","339,460","20,920","173,980","244,060","841,900","244,890","4,510",560,800,"3,150",0,"40,680","115,470","32,988,467","379,910","33,292,893","326,650","24,995,888","157,230","161,936","101,800","437,483","95,090","320,232","123,530","108,101","59,830","557,768","84,500","463,376","126,400","4,476,674","4,630","6,130","24,273","86,350","1,751,723","20,950","266,765","103,270","304,426","14,890","3,930","1,410","16,566","8,260","58,911","9,300","47,234","42,240","48,218","289,440","5,957,980","289,440","5,831,534","62,630","126,446","90,460","2,265,255","25,030","386,885","84,780","350,976","4,690","6,793","82,190","318,479","84,520","625,914","90,290","663,178","66,200","38,191","75,460","769,018","1,720","11,744","4,190","3,673","1,580","4,426","73,420","387,425","2,400","24,894","58,150","161,590","379,180","24,535,833","378,350","3,256,422",140,"1,014","5,090","21,089","168,300","439,581","30,490","5,104","25,570","15,766","30,420","38,587",0,0,"134,140","367,328","2,060","4,991","40,710","118,881","3,770","43,121","6,310","67,350","5,810","7,638","375,920","3,550,271",0,0,0,0,"8,020","12,792","20,660","18,912",690,"1,299","369,480","2,816,841","372,290","2,962,161",180,149,20,6,"102,970","268,408","276,170","847,850","268,960","817,691","9,690","30,159"
VA,7,"663,020","125,560","497,620","28,930","592,560","38,100","307,050","334,330","1,687,330","527,760","3,650",370,"1,050","2,230",0,"41,580","208,980","91,537,792","663,020","92,402,288","578,870","67,887,681","370,570","496,697","267,760","1,675,909","252,130","1,263,402","319,620","338,110","121,330","1,787,023","231,280","2,157,925","254,210","12,814,631","7,770","9,190","37,992","143,900","3,525,211","59,400","1,307,303","207,890","864,496","33,270","8,856","7,110","111,555","20,500","184,677","20,710","109,207","72,470","81,664","406,790","9,193,851","406,790","8,984,163","98,520","209,687","256,220","7,654,516","40,570","704,633","246,260","1,724,348","8,530","16,044","242,080","1,196,791","243,070","2,263,715","256,040","2,395,166","193,600","142,433","226,130","2,955,469","4,610","31,263","15,200","12,417","7,170","25,563","221,620","1,439,786","6,050","63,243","141,560","593,768","662,410","73,944,606","661,700","11,461,891","1,040","3,743","3,270","26,567","360,970","985,106","93,890","25,301","63,810","38,769","56,770","74,743",0,0,"279,920","799,008","3,490","12,699","85,310","330,536",580,"6,739","3,730","35,708","4,770","9,709","658,850","11,355,075",0,0,0,0,"1,670","3,589","45,630","43,590",80,166,"659,290","10,476,789","660,190","10,885,768","7,540","1,990","2,710",900,"273,770","1,068,132","387,820","1,518,164","367,510","1,380,385","27,220","137,779"
VA,8,"249,870","22,380","220,780","4,910","226,190","15,650","137,010","78,240","720,730","250,700",320,30,140,160,0,"5,110","79,280","70,200,268","249,870","71,120,865","223,890","48,842,493","190,390","481,053","158,500","2,121,522","152,040","1,671,760","124,670","227,097","55,420","2,339,407","147,910","3,780,197","101,560","7,628,877","2,960","2,370","10,451","45,920","1,311,178","52,600","3,768,183","72,370","920,597","8,840","2,183","11,810","322,332","18,240","225,004","3,080","27,654",0,0,"96,230","2,280,966","96,230","2,219,217","28,490","61,749","153,640","5,769,855","8,390","243,135","146,970","2,148,252","6,290","13,446","147,790","1,080,998","148,970","1,478,474","153,600","1,577,607","116,400","118,520","139,750","2,484,384","2,580","22,487","12,530","7,501","9,940","64,935","139,660","1,281,069","4,520","79,909","88,720","863,262","249,790","61,241,958","249,710","11,944,993","3,220","20,922",470,"4,903","174,260","506,461","73,380","52,518","33,580","18,360",0,0,0,0,"119,580","349,231","1,300","7,171","47,240","346,217",0,0,520,"4,783",960,"3,581","248,690","11,759,627",0,0,0,0,30,74,0,0,0,0,"249,590","11,438,532","249,740","12,044,078","106,830","75,705","119,950","119,682","141,100","1,335,109","107,930","1,031,731","88,020","681,583","25,620","350,148"
